Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Target
32.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,True
46.0, Self-emp-not-inc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,True
40.0, Private,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
47.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,15024.0,0.0,40.0, United-States,True
44.0, Private,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,False
38.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,3464.0,0.0,40.0, Columbia,False
51.0, ?,9.0, Married-spouse-absent, ?, Not-in-family, White, Male,0.0,0.0,20.0, United-States,True
46.0, Self-emp-not-inc,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,True
51.0, Private,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,60.0, Iran,True
45.0, Private,16.0, Widowed, Prof-specialty, Unmarried, White, Male,15020.0,0.0,40.0, Iran,True
20.0, Private,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20.0, United-States,False
44.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,False
33.0, Private,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,45.0, United-States,False
18.0, Private,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,30.0, United-States,False
61.0, Self-emp-inc,15.0, Separated, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,True
50.0, State-gov,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
47.0, Federal-gov,9.0, Never-married, Machine-op-inspct, Own-child, Black, Male,0.0,0.0,40.0, United-States,False
34.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,True
53.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,60.0, United-States,False
39.0, Self-emp-not-inc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
58.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,True
66.0, ?,9.0, Married-civ-spouse, ?, Husband, Black, Male,0.0,0.0,18.0, United-States,False
26.0, Private,7.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,50.0, United-States,False
41.0, Private,3.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, Mexico,False
47.0, Local-gov,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,False
31.0, Private,11.0, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,False
52.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,True
29.0, Private,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,True
43.0, Private,5.0, Separated, Handlers-cleaners, Unmarried, Black, Female,0.0,0.0,50.0, United-States,False
42.0, Federal-gov,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,True
35.0, Private,10.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,30.0, United-States,False
41.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2885.0,0.0,40.0, United-States,False
34.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,7298.0,0.0,60.0, United-States,True
52.0, Self-emp-not-inc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
61.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
39.0, Local-gov,9.0, Separated, Exec-managerial, Unmarried, White, Male,0.0,0.0,40.0, United-States,False
19.0, Private,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,25.0, United-States,False
46.0, State-gov,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,40.0, United-States,True
39.0, Private,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,45.0, United-States,False
22.0, Private,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,50.0, United-States,False
30.0, State-gov,9.0, Separated, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
40.0, Private,11.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,32.0, United-States,False
43.0, Private,13.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,3325.0,0.0,40.0, United-States,False
37.0, Private,3.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,36.0, Mexico,False
23.0, Private,12.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,20.0, United-States,False
39.0, Local-gov,12.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,59.0, United-States,False
54.0, Private,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,False
46.0, Self-emp-inc,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,False
20.0, Private,10.0, Never-married, Transport-moving, Own-child, White, Female,0.0,0.0,40.0, United-States,False
50.0, Self-emp-not-inc,13.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,50.0, United-States,True
17.0, Private,6.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,15.0, United-States,False
36.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,False
37.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,False
53.0, Private,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,38.0, United-States,False
50.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,True
38.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
63.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,32.0, United-States,False
53.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,True
40.0, ?,13.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,50.0, United-States,False
23.0, Self-emp-inc,10.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50.0, United-States,False
20.0, Private,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,43.0, United-States,False
46.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States,True
28.0, Private,6.0, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, Mexico,False
59.0, Private,14.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50.0, United-States,False
41.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,True
33.0, Private,1.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, Mexico,False
56.0, Private,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Italy,False
50.0, Self-emp-not-inc,9.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,55.0, El-Salvador,True
31.0, Local-gov,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States,False
41.0, Private,11.0, Divorced, Sales, Own-child, White, Male,0.0,0.0,50.0, United-States,False
38.0, Private,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688.0,0.0,40.0, United-States,True
25.0, State-gov,12.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,False
18.0, ?,9.0, Never-married, ?, Other-relative, Other, Female,0.0,0.0,12.0, United-States,False
49.0, Local-gov,13.0, Divorced, Prof-specialty, Unmarried, Black, Female,0.0,0.0,40.0, United-States,False
39.0, Private,10.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,False
22.0, ?,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,20.0, United-States,False
21.0, Private,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,25.0, United-States,False
35.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,False
21.0, ?,9.0, Never-married, ?, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
38.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,True
55.0, Private,4.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,20.0, ?,False
31.0, Private,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,55.0, United-States,False
17.0, Self-emp-inc,7.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,20.0, United-States,False
31.0, Private,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298.0,0.0,50.0, United-States,True
25.0, Local-gov,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
39.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,True
50.0, Private,4.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,False
38.0, Local-gov,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,20.0, United-States,True
50.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,False
63.0, Private,6.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,False
31.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,False
23.0, Private,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States,False
18.0, Private,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,20.0, United-States,False
43.0, Local-gov,13.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,48.0, United-States,False
34.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,True
18.0, Private,7.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,35.0, United-States,False
46.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,4386.0,0.0,40.0, United-States,True
35.0, Private,13.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States,True
46.0, State-gov,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,38.0, United-States,False
59.0, Private,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,7298.0,0.0,40.0, United-States,True
31.0, Private,4.0, Never-married, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,30.0, Portugal,False
27.0, Private,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,37.0, United-States,False
41.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, England,False
42.0, Private,9.0, Never-married, Craft-repair, Own-child, Black, Male,0.0,0.0,40.0, ?,False
55.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,True
34.0, ?,9.0, Never-married, ?, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,False
44.0, Private,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
26.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,1669.0,50.0, United-States,False
36.0, Private,11.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,True
69.0, Private,5.0, Married-civ-spouse, Other-service, Husband, White, Male,1424.0,0.0,35.0, United-States,False
33.0, Private,10.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
30.0, Private,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,False
35.0, Private,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,16.0, United-States,True
25.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,True
21.0, Private,10.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,40.0, ?,False
18.0, Private,7.0, Never-married, Other-service, Other-relative, Black, Male,0.0,0.0,15.0, United-States,False
35.0, Self-emp-not-inc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States,True
20.0, Private,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,50.0, United-States,False
26.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013.0,0.0,40.0, United-States,False
46.0, Private,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,False
31.0, Private,13.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,36.0, United-States,False
40.0, Private,15.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5178.0,0.0,40.0, Mexico,True
40.0, Private,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,625.0,52.0, United-States,False
31.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
32.0, Self-emp-not-inc,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,False
23.0, Self-emp-not-inc,10.0, Divorced, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,False
25.0, Local-gov,14.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
37.0, Private,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,False
18.0, Private,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States,False
55.0, Private,9.0, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,38.0, United-States,False
52.0, Private,5.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, Cuba,False
26.0, Private,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,False
37.0, Private,10.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States,True
39.0, Private,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,45.0, United-States,False
62.0, Self-emp-not-inc,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,True
19.0, ?,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,25.0, United-States,False
47.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,True
51.0, Local-gov,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,True
55.0, Private,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
30.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States,False
59.0, Federal-gov,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,36.0, United-States,False
45.0, Self-emp-not-inc,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,65.0, United-States,False
52.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,45.0, United-States,True
21.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,20.0, United-States,False
31.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,55.0, United-States,False
29.0, Private,10.0, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,40.0, United-States,False
24.0, Private,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,False
17.0, Private,6.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,24.0, United-States,False
47.0, Private,9.0, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,False
46.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,True
32.0, ?,9.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,28.0, United-States,False
34.0, Private,6.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,44.0, ?,False
63.0, Private,8.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, Cuba,False
21.0, Private,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,25.0, United-States,False
18.0, Private,9.0, Never-married, Other-service, Other-relative, Black, Male,0.0,0.0,36.0, United-States,False
49.0, State-gov,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,True
81.0, Self-emp-not-inc,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,20.0, United-States,False
36.0, Self-emp-inc,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,True
47.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,True
36.0, Private,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,True
39.0, Self-emp-not-inc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States,False
46.0, Private,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,35.0, United-States,False
43.0, Local-gov,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,1902.0,40.0, United-States,True
39.0, Local-gov,13.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,35.0, United-States,False
29.0, Private,10.0, Separated, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
